t_s,ax,ay,az,gx,gy,gz,led
9.567169,0.1006,0.6081,11.8130,-0.0328,0.0951,-0.1018,0
9.570645,-0.0670,0.5555,11.9135,-0.0370,0.0741,-0.1191,0
9.574109,-0.2011,0.4357,12.0141,-0.0480,0.0474,-0.1356,0
9.578836,-0.3543,0.3735,12.1721,-0.0504,0.0237,-0.1545,0
9.582667,-0.6943,0.2921,12.3972,-0.0493,0.0115,-0.1524,0
9.586526,-0.7326,0.2538,12.5935,-0.0456,-0.0061,-0.1490,0
9.591768,-1.1588,0.1293,12.6893,-0.0378,-0.0085,-0.1468,0
9.595360,-1.2546,0.0814,12.7228,-0.0256,-0.0056,-0.1386,0
9.598487,-1.2737,0.0431,12.6414,-0.0205,-0.0048,-0.1236,0
9.601589,-1.2546,0.0000,12.6174,-0.0035,-0.0045,-0.1132,0
9.605408,-1.2163,-0.0527,12.4355,0.0099,0.0069,-0.0906,0
9.610471,-1.2450,0.0048,12.1386,0.0325,0.0088,-0.0703,0
9.614261,-1.1923,-0.0048,12.0045,0.0434,0.0160,-0.0522,0
9.617762,-1.2881,0.0287,11.8848,0.0592,0.0256,-0.0242,0
9.623966,-1.2306,0.0958,11.6789,0.0738,0.0352,0.0027,0
9.627895,-1.2833,0.0814,11.6167,0.0815,0.0429,0.0117,0
9.631093,-1.3264,0.0910,11.4682,0.0869,0.0496,0.0272,0
9.634681,-1.3120,0.1772,11.4826,0.0853,0.0645,0.0448,0
9.637962,-1.3408,0.2107,11.4203,0.0869,0.0645,0.0624,0
9.642511,-1.4269,0.2107,11.2623,0.0927,0.0858,0.0853,0
9.646521,-1.5083,0.2298,11.2958,0.0941,0.0981,0.0991,0
9.649983,-1.4796,0.2729,11.2527,0.0951,0.1108,0.1167,0
9.653672,-1.5467,0.3065,11.0564,0.0917,0.1314,0.1383,0
9.659870,-1.5323,0.3496,10.9271,0.0909,0.1474,0.1516,0
9.663340,-1.5371,0.3687,10.7835,0.0869,0.1575,0.1708,0
9.666605,-1.5610,0.3879,10.7164,0.0839,0.1668,0.1828,0
9.669971,-1.5706,0.4310,10.5393,0.0695,0.1817,0.1919,0
9.673289,-1.5754,0.4214,10.6159,0.0674,0.1897,0.2073,0
9.678161,-1.6185,0.4070,10.6734,0.0576,0.1977,0.2244,0
9.681987,-1.7382,0.3783,10.6111,0.0504,0.2100,0.2345,0
9.685254,-1.7717,0.3926,10.6303,0.0424,0.2198,0.2579,0
9.690899,-1.8435,0.4166,10.6638,0.0370,0.2252,0.2726,0
9.694772,-1.9010,0.3256,10.6638,0.0354,0.2289,0.2787,0
9.697929,-1.8579,0.3879,10.6734,0.0181,0.2340,0.2939,0
9.701037,-1.7765,0.3926,10.6638,0.0128,0.2406,0.3011,0
9.704975,-1.7861,0.4501,10.5824,-0.0019,0.2561,0.3160,0
9.710073,-1.7909,0.4549,10.5441,-0.0141,0.2651,0.3256,0
9.713898,-1.7861,0.4645,10.4579,-0.0240,0.2713,0.3387,0
9.717390,-1.7957,0.4788,10.4914,-0.0341,0.2795,0.3429,0
9.722235,-1.6328,0.4357,10.4866,-0.0557,0.2846,0.3568,0
9.726594,-1.6712,0.4645,10.4818,-0.0562,0.2777,0.3621,0
9.730050,-1.5706,0.4405,10.5249,-0.0727,0.2777,0.3651,0
9.733867,-1.5514,0.5267,10.3956,-0.0741,0.2761,0.3712,0
9.737059,-1.4413,0.4788,10.3477,-0.0847,0.2771,0.3709,0
9.740742,-1.3360,0.4597,10.2520,-0.1005,0.2662,0.3693,0
9.745671,-1.2450,0.5315,10.1131,-0.1130,0.2627,0.3664,0
9.749442,-1.1636,0.6129,10.0748,-0.1196,0.2550,0.3664,0
9.752661,-1.0774,0.5842,9.9168,-0.1372,0.2539,0.3603,0
9.757741,-0.9194,0.6033,9.7923,-0.1553,0.2443,0.3523,0
9.761716,-0.8236,0.6129,9.7205,-0.1607,0.2332,0.3456,0
9.765010,-0.7230,0.6225,9.6007,-0.1689,0.2278,0.3413,0
9.768100,-0.6656,0.6033,9.4954,-0.1711,0.2185,0.3395,0
9.771846,-0.5076,0.5890,9.3901,-0.1860,0.2014,0.3227,0
9.777552,-0.3543,0.5363,9.1985,-0.1868,0.1881,0.3222,0
9.781366,-0.2921,0.5650,9.1075,-0.1913,0.1756,0.3112,0
9.785016,-0.2346,0.5650,9.0214,-0.1940,0.1442,0.3011,0
9.789782,-0.1245,0.6512,8.7724,-0.1961,0.1156,0.2880,0
9.793554,-0.0144,0.6416,8.6718,-0.1980,0.0930,0.2790,0
9.796694,0.1101,0.6704,8.6383,-0.2012,0.0653,0.2694,0
9.799882,0.0335,0.5842,8.6048,-0.1935,0.0488,0.2627,0
9.803521,0.0910,0.6273,8.4372,-0.1860,0.0189,0.2515,0
9.808581,0.3687,0.7901,8.2839,-0.1860,-0.0312,0.2321,0
9.812826,0.2059,0.7518,8.2648,-0.1897,-0.0613,0.2180,0
9.816660,0.3687,0.7614,8.1594,-0.1828,-0.0890,0.1948,0
9.820568,0.5076,0.8428,8.0780,-0.1836,-0.1439,0.1681,0
9.826954,0.3974,0.8236,8.0254,-0.1785,-0.1681,0.1617,0
9.830801,0.6369,0.7853,7.9057,-0.1708,-0.2025,0.1332,0
9.834340,0.6321,0.8428,7.7907,-0.1703,-0.2265,0.1172,0
9.837498,0.5746,0.8667,7.6854,-0.1609,-0.2609,0.0999,0
9.841327,0.7949,0.8811,7.6902,-0.1516,-0.3112,0.0695,0
9.847390,0.7039,0.8906,7.5226,-0.1418,-0.3448,0.0480,0
9.851203,0.6656,1.0008,7.4651,-0.1383,-0.3760,0.0376,0
9.854981,0.7135,0.8475,7.5800,-0.1242,-0.4245,0.0155,0
9.860881,0.5794,0.8428,7.6231,-0.1188,-0.4535,0.0000,0
9.864461,0.5938,0.8380,7.5513,-0.1140,-0.4815,-0.0125,0
9.867686,0.5555,0.7997,7.6088,-0.1013,-0.5081,-0.0157,0
9.871653,0.4022,0.7709,7.6806,-0.0967,-0.5356,-0.0261,0
9.876493,0.2538,0.7709,7.6614,-0.0802,-0.5673,-0.0288,0
9.880923,0.1484,0.6943,7.8290,-0.0663,-0.5809,-0.0256,0
9.884612,0.0670,0.5842,7.9487,-0.0437,-0.6073,-0.0218,0
9.890065,-0.1341,0.6273,8.0349,-0.0181,-0.6195,-0.0096,0
9.894252,-0.2538,0.5794,8.1355,-0.0040,-0.6294,-0.0011,0
9.897535,-0.4501,0.5124,8.3414,0.0149,-0.6379,0.0035,0
9.900743,-0.5794,0.4693,8.4563,0.0352,-0.6435,0.0187,0
9.904210,-0.6895,0.5746,8.6670,0.0637,-0.6547,0.0381,0
9.908304,-0.9385,0.4501,8.8873,0.0917,-0.6438,0.0605,0
9.914347,-1.0678,0.4788,9.0549,0.1151,-0.6392,0.0757,0
9.917884,-1.1636,0.4980,9.1746,0.1316,-0.6446,0.0981,0
9.923178,-1.3551,0.4741,9.3374,0.1585,-0.6310,0.1178,0
9.927142,-1.4509,0.5124,9.3709,0.1684,-0.6222,0.1372,0
9.930435,-1.4317,0.5555,9.4427,0.1823,-0.6166,0.1551,0
9.933570,-1.4988,0.5698,9.4954,0.1921,-0.6091,0.1657,0
9.936733,-1.5179,0.5363,9.4954,0.2036,-0.6035,0.1908,0
9.940984,-1.5993,0.5650,9.6247,0.2174,-0.5844,0.2172,0
9.946716,-1.7142,0.5363,9.6774,0.2230,-0.5745,0.2284,0
9.950245,-1.8100,0.5076,9.7061,0.2340,-0.5537,0.2537,0
9.955799,-1.9441,0.4310,9.8641,0.2521,-0.5438,0.2856,0
9.960224,-2.0111,0.3639,10.0461,0.2590,-0.5252,0.3150,0
9.963630,-2.1739,0.3208,10.1083,0.2683,-0.5079,0.3456,0
9.967320,-2.2314,0.3687,10.1323,0.2793,-0.4927,0.3714,0
9.970449,-2.3367,0.3160,10.1514,0.2854,-0.4802,0.3933,0
9.973852,-2.4277,0.2298,10.2089,0.2971,-0.4586,0.4437,0
9.978977,-2.6145,0.3256,10.1275,0.3032,-0.4359,0.4887,0
9.982780,-2.6336,0.3400,10.0796,0.2984,-0.4319,0.5295,0
9.986201,-2.7485,0.4118,10.0413,0.2920,-0.4159,0.5796,0
9.991607,-2.8826,0.3448,10.0700,0.2835,-0.4024,0.6326,0
9.995487,-2.8683,0.3926,10.1275,0.2779,-0.3925,0.6773,0
9.998732,-2.8587,0.3400,10.1083,0.2686,-0.3810,0.7200,0
